camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
front,538900206,5561,538900206,5561,560748599,5561,568236490,5561,584923787,5561,586112640,21.848,7.488,16.687,1.189,25.364,47.212,,
right,552758670,5561,552758670,5561,567649120,5561,568236490,5561,586358725,5561,587476065,14.890,0.587,18.122,1.117,19.827,34.717,21.417,35.275
left,610892119,5561,610892119,5561,625904229,5561,654884580,5561,670155638,5561,671779188,15.012,28.980,15.271,1.624,45.875,60.887,,
front,625548936,5561,625548936,5561,641182207,5561,654884580,5561,671343332,5561,672764373,15.633,13.702,16.459,1.421,31.582,47.215,,
right,639309741,5561,639309741,5561,654325696,5561,654884580,5561,672786033,5561,674264622,15.016,0.559,17.901,1.479,19.939,34.955,14.657,28.418
left,710762003,5561,710762003,5561,725778825,5561,755279218,5561,770754864,5561,772195699,15.017,29.500,15.476,1.441,46.417,61.434,,
front,725469771,5561,725469771,5561,742016801,5561,755279218,5561,771929301,5561,773177234,16.547,13.262,16.650,1.248,31.160,47.707,,
right,739459809,5561,739459809,5561,754789012,5561,755279218,5561,773273203,5561,774669576,15.329,0.490,17.994,1.396,19.881,35.210,14.708,28.698
left,813398194,5561,813398194,5561,828397443,5561,868204204,5561,883540247,5561,885100114,14.999,39.807,15.336,1.560,56.703,71.702,,
front,834781299,5561,834781299,5561,850462498,5561,868204204,5561,884728079,5561,885996242,15.681,17.742,16.524,1.268,35.534,51.215,,
right,848261336,5561,848261336,5561,867549159,5561,868204204,5561,886116403,5561,887377549,19.288,0.655,17.912,1.261,19.828,39.116,21.383,34.863
left,916977275,5561,916977275,5561,938555147,5561,969209169,5561,984647999,5561,986352519,21.578,30.654,15.439,1.705,47.797,69.375,,
front,932595834,5561,932595834,5561,948387557,5561,969209169,5561,985934138,5561,987103617,15.792,20.822,16.725,1.169,38.716,54.508,,
right,947223046,5561,947223046,5561,968554510,5561,969209169,5561,987261631,5561,988771928,21.331,0.655,18.052,1.510,20.217,41.549,15.619,30.246
left,12042404,5562,012042404,5562,034495740,5562,058830839,5562,074235772,5562,075656759,22.453,24.335,15.405,1.421,41.161,63.614,,
front,27530135,5562,027530135,5562,043326983,5562,058830839,5562,075355608,5562,076705472,15.797,15.504,16.525,1.350,33.378,49.175,,
right,43435937,5562,043435937,5562,058321048,5562,058830839,5562,076687162,5562,077932733,14.885,0.510,17.856,1.246,19.612,34.497,15.488,31.394
left,112564295,5562,112564295,5562,127326199,5562,163993996,5562,179822937,5562,181287813,14.762,36.668,15.829,1.465,53.962,68.724,,
front,127232118,5562,127232118,5562,144782318,5562,163993996,5562,180909728,5562,181945500,17.550,19.212,16.916,1.036,37.163,54.713,,
right,141282407,5562,141282407,5562,163177258,5562,163993996,5562,182022642,5562,183265752,21.895,0.817,18.029,1.243,20.088,41.983,14.668,28.718
left,217250812,5562,217250812,5562,234950048,5562,268521024,5562,283919230,5562,285378396,17.699,33.571,15.398,1.459,50.428,68.128,,
front,239167042,5562,239167042,5562,256038229,5562,268521024,5562,284984536,5562,286249051,16.871,12.483,16.464,1.265,30.211,47.082,,
right,252932281,5562,252932281,5562,267919047,5562,268521024,5562,286218020,5562,288704125,14.987,0.602,17.697,2.486,20.785,35.772,21.916,35.681
left,315008364,5562,315008364,5562,333476092,5562,361449592,5562,376754394,5562,378397467,18.468,27.974,15.305,1.643,44.921,63.389,,
front,329554033,5562,329554033,5562,345671568,5562,361449592,5562,378009807,5562,379142184,16.118,15.778,16.560,1.132,33.471,49.588,,
right,343504915,5562,343504915,5562,360770239,5562,361449592,5562,379048492,5562,380577755,17.265,0.679,17.599,1.529,19.808,37.073,14.546,28.497
left,416359374,5562,416359374,5562,434871326,5562,460203049,5562,475382268,5562,477661291,18.512,25.332,15.179,2.279,42.790,61.302,,
front,430815716,5562,430815716,5562,446921980,5562,460203049,5562,476856238,5562,478166987,16.106,13.281,16.653,1.311,31.245,47.351,,
right,444578264,5562,444578264,5562,459633934,5562,460203049,5562,477958736,5562,479366420,15.056,0.569,17.756,1.408,19.732,34.788,14.456,28.219
left,510928780,5562,510928780,5562,525627475,5562,555258838,5562,570598394,5562,572092236,14.699,29.631,15.340,1.494,46.465,61.163,,
front,525583186,5562,525583186,5562,546057800,5562,555258838,5562,571696615,5562,573282235,20.475,9.201,16.438,1.586,27.224,47.699,,
right,538988833,5562,538988833,5562,554686061,5562,555258838,5562,573014397,5562,574405510,15.697,0.573,17.756,1.391,19.719,35.417,14.654,28.060
left,616923862,5562,616923862,5562,639336391,5562,666873621,5562,682119497,5562,683891287,22.413,27.537,15.246,1.772,44.555,66.967,,
front,637128582,5562,637128582,5562,653758397,5562,666873621,5562,683319480,5562,684408322,16.630,13.115,16.446,1.089,30.650,47.280,,
right,650798786,5562,650798786,5562,666269936,5562,666873621,5562,684509659,5562,685733065,15.471,0.604,17.636,1.223,19.463,34.934,20.205,33.875
left,716463238,5562,716463238,5562,737773535,5562,769785187,5562,785147800,5562,786749402,21.310,32.012,15.363,1.602,48.976,70.286,,
front,730786672,5562,730786672,5562,754733568,5562,769785187,5562,786358520,5562,787483304,23.947,15.052,16.573,1.125,32.750,56.697,,
right,746118533,5562,746118533,5562,769256465,5562,769785187,5562,787665064,5562,788773910,23.138,0.529,17.880,1.109,19.517,42.655,14.323,29.655
left,810348150,5562,810348150,5562,825380798,5562,860221685,5562,875505836,5562,876998777,15.033,34.841,15.284,1.493,51.618,66.651,,
front,825020140,5562,825020140,5562,843979437,5562,860221685,5562,876590195,5562,877846764,18.959,16.242,16.369,1.257,33.867,52.827,,
right,838653066,5562,838653066,5562,859819209,5562,860221685,5562,877748492,5562,878960614,21.166,0.402,17.527,1.212,19.141,40.308,14.672,28.305
left,910952755,5562,910952755,5562,926205527,5562,955529215,5562,971023559,5562,972600768,15.253,29.324,15.494,1.577,46.395,61.648,,
front,925572897,5562,925572897,5562,946388592,5562,955529215,5562,972258535,5562,973409515,20.816,9.141,16.729,1.151,27.021,47.837,,
right,939488517,5562,939488517,5562,954910656,5562,955529215,5562,973654316,5562,974911472,15.422,0.619,18.125,1.257,20.001,35.423,14.620,28.536
left,17632366,5563,017632366,5563,033426648,5563,082097598,5563,097592963,5563,098989508,15.794,48.671,15.495,1.397,65.563,81.357,,
front,39316576,5563,039316576,5563,061199835,5563,082097598,5563,098647737,5563,099790990,21.883,20.898,16.550,1.143,38.591,60.474,,
right,60146412,5563,060146412,5563,081613614,5563,082097598,5563,099861705,5563,103272506,21.467,0.484,17.764,3.411,21.659,43.126,21.684,42.514
left,117394488,5563,117394488,5563,134596541,5563,176820913,5563,192070544,5563,193392299,17.202,42.224,15.250,1.322,58.796,75.998,,
front,139507347,5563,139507347,5563,162428287,5563,176820913,5563,193119914,5563,194460682,22.921,14.393,16.299,1.341,32.032,54.953,,
right,159987609,5563,159987609,5563,176206873,5563,176820913,5563,194392153,5563,195720387,16.219,0.614,17.571,1.328,19.514,35.733,22.113,42.593
left,210755707,5563,210755707,5563,231074495,5563,255344118,5563,270931666,5563,272822287,20.319,24.270,15.588,1.891,41.748,62.067,,
front,225176673,5563,225176673,5563,242370897,5563,255344118,5563,272210000,5563,273443243,17.194,12.973,16.866,1.233,31.072,48.267,,
right,239665173,5563,239665173,5563,254827363,5563,255344118,5563,273436565,5563,274851600,15.162,0.517,18.092,1.415,20.024,35.186,14.421,28.909
left,317632237,5563,317632237,5563,335230754,5563,368966877,5563,384303421,5563,386067972,17.599,33.736,15.337,1.765,50.837,68.436,,
front,335197327,5563,335197327,5563,359270925,5563,368966877,5563,385678716,5563,387136905,24.074,9.696,16.712,1.458,27.866,51.940,,
right,351658662,5563,351658662,5563,368482509,5563,368966877,5563,386842301,5563,388195534,16.824,0.484,17.875,1.353,19.713,36.537,17.565,34.026
left,419124228,5563,419124228,5563,441602347,5563,476120726,5563,491344290,5563,493046923,22.478,34.518,15.224,1.703,51.445,73.923,,
front,443227545,5563,443227545,5563,460687470,5563,476120726,5563,492412208,5563,493405816,17.460,15.433,16.291,0.994,32.718,50.178,,
right,459474952,5563,459474952,5563,475522519,5563,476120726,5563,493287941,5563,495542406,16.048,0.598,17.167,2.254,20.020,36.067,24.103,40.351
left,510860367,5563,510860367,5563,526315410,5563,560696749,5563,576198816,5563,578194999,15.455,34.381,15.502,1.996,51.880,67.335,,
front,525778023,5563,525778023,5563,542341780,5563,560696749,5563,577945941,5563,579210936,16.564,18.355,17.249,1.265,36.869,53.433,,
right,545403621,5563,545403621,5563,560198960,5563,560696749,5563,578959456,5563,580290658,14.795,0.498,18.263,1.331,20.092,34.887,14.918,34.543
left,611687680,5563,611687680,5563,632348972,5563,655367288,5563,670817917,5563,672902744,20.661,23.018,15.451,2.085,40.554,61.215,,
front,626054365,5563,626054365,5563,647829242,5563,655367288,5563,672572899,5563,674372558,21.775,7.538,17.206,1.800,26.543,48.318,,
right,639400004,5563,639400004,5563,654750111,5563,655367288,5563,674196625,5563,675379199,15.350,0.617,18.829,1.183,20.629,35.979,14.367,27.712
left,711186261,5563,711186261,5563,726145833,5563,762032835,5563,777702041,5563,779217712,14.960,35.887,15.669,1.516,53.072,68.031,,
front,727112084,5563,727112084,5563,742708362,5563,762032835,5563,778793980,5563,779855805,15.596,19.324,16.761,1.062,37.147,52.744,,
right,740453375,5563,740453375,5563,761379586,5563,762032835,5563,779742186,5563,781009963,20.926,0.653,17.709,1.268,19.630,40.557,15.926,29.267
left,816829169,5563,816829169,5563,838437075,5563,873608257,5563,889100038,5563,890898168,21.608,35.171,15.492,1.798,52.461,74.069,,
front,837890542,5563,837890542,5563,859219098,5563,873608257,5563,890614590,5563,891976277,21.329,14.389,17.006,1.362,32.757,54.086,,
right,851837898,5563,851837898,5563,872997278,5563,873608257,5563,891751548,5563,892978875,21.159,0.611,18.143,1.227,19.982,41.141,21.061,35.009
left,911052607,5563,911052607,5563,932832377,5563,961837597,5563,977166813,5563,978754076,21.780,29.005,15.329,1.587,45.922,67.701,,
front,926324062,5563,926324062,5563,948596015,5563,961837597,5563,978388340,5563,979558569,22.272,13.242,16.551,1.170,30.963,53.235,,
right,946593566,5563,946593566,5563,961275927,5563,961837597,5563,979391061,5563,980305292,14.682,0.562,17.553,0.914,19.029,33.712,15.271,35.541
left,17410856,5564,017410856,5564,032769669,5564,067941974,5564,083646198,5564,085161861,15.359,35.172,15.704,1.516,52.392,67.751,,
